customer_id,age,gender,region,tenure_months,contract_type,usage_prev_30d_gb,usage_last_30d_gb,avg_call_minutes,support_tickets_last_90d,avg_ticket_resolution_days,monthly_charges,total_charges,late_payments_last_6m,payment_method,churn
104388,37,Male,North,37,Month-to-month,12.86,5.98,185.4,0,2.67,93.92,3290.58,0,Bank transfer,1
104389,52,Female,North,64,Month-to-month,30.97,33.75,95.1,1,0.99,63.88,3994.78,0,Credit card,0
104390,28,Male,East,18,Month-to-month,57.61,56.04,44.1,0,3.49,77.27,1314.81,1,Bank transfer,0
104391,64,Female,West,56,Month-to-month,15.33,4.7,46.3,0,4.12,36.56,2097.57,1,Bank transfer,1
104392,18,Female,East,38,Month-to-month,59.26,62.05,128.1,0,5.32,15.0,537.81,0,Credit card,0
104393,21,Male,East,14,Month-to-month,21.48,21.01,99.7,0,4.57,65.88,966.38,2,Credit card,0
104394,47,Male,East,17,Month-to-month,21.18,20.2,73.0,1,3.15,31.56,488.22,0,Bank transfer,0
104395,47,Male,South,23,One year,24.37,25.78,125.4,1,3.03,86.71,2062.47,0,Digital wallet,0
104396,34,Female,North,11,Month-to-month,38.77,39.26,106.8,0,,88.15,989.34,0,Credit card,0
104397,32,Female,South,67,Month-to-month,34.22,10.48,91.8,0,5.24,72.78,4501.51,1,Credit card,0
104398,21,Male,West,16,Two year,23.35,25.82,48.5,0,1.2,44.0,704.03,0,Credit card,0
104399,55,Female,West,43,Month-to-month,11.84,12.85,106.6,0,,64.75,2521.32,1,Credit card,0
104400,39,Female,West,41,One year,39.59,43.96,226.3,1,0.85,78.84,2935.75,0,Credit card,0
104401,24,Male,North,39,Two year,41.93,20.7,45.0,0,4.11,75.14,2886.87,0,Bank transfer,0
104402,40,Female,South,45,One year,25.06,12.31,217.2,0,3.94,42.08,1870.91,0,Digital wallet,0
104403,71,Male,East,66,Month-to-month,31.52,14.27,222.6,1,,17.81,1112.59,1,Credit card,0
104404,32,Female,North,69,Month-to-month,2.84,3.07,120.4,0,2.97,74.43,,0,Bank transfer,0
104405,68,Male,North,63,Two year,32.15,36.17,120.5,0,0.73,64.51,4026.63,0,Credit card,0
104406,32,Male,West,33,Two year,80.67,72.36,112.8,1,2.91,297.1191204883719,2607.76,0,Mailed check,0
104407,28,Male,East,52,Month-to-month,13.29,13.85,135.9,1,4.35,64.5,3324.16,1,Mailed check,0
104408,32,Male,East,14,One year,40.44,35.37,83.7,1,0.88,61.0,820.38,0,Mailed check,1
104409,36,Male,North,63,Two year,22.41,22.4,152.7,0,0.67,60.53,3471.48,1,Credit card,0
104410,24,Female,South,14,Two year,10.16,11.26,23.1,1,2.97,57.08,786.84,0,Credit card,0
104411,51,Male,North,9,Month-to-month,22.73,24.27,346.4,2,3.65,125.0,1151.69,0,Credit card,1
104412,37,Female,North,59,Month-to-month,80.81,82.82,169.8,2,3.72,59.15,3615.2,0,Digital wallet,1
104413,58,Male,South,54,Month-to-month,36.4,38.51,125.7,0,4.32,56.86,2826.08,0,Credit card,0
104414,45,Male,South,10,Month-to-month,29.35,26.47,166.4,0,2.74,83.1,839.32,0,Digital wallet,0
104415,43,Female,West,69,One year,13.14,14.84,113.3,0,0.1,76.26,,0,Credit card,0
104416,44,Male,South,8,Month-to-month,43.33,39.59,159.3,0,3.27,67.17,500.34,0,Credit card,0
104417,26,Male,North,4,Month-to-month,55.56,30.37,113.2,0,4.28,43.55,158.48,0,Bank transfer,0
104418,58,Female,North,68,Month-to-month,62.69,32.5,85.2,0,1.57,32.22,2291.47,0,Bank transfer,1
104419,23,Male,East,16,Two year,45.8,41.22,143.0,1,2.29,63.63,1030.51,2,Credit card,1
104420,59,Female,North,17,Two year,12.58,11.22,127.0,0,0.1,60.16,972.41,0,Bank transfer,0
104421,74,Male,North,57,Two year,17.37,19.64,150.8,1,2.08,52.48,3076.0,0,Bank transfer,1
104422,61,Female,South,44,Two year,7.24,7.15,,0,4.9,84.95,3445.37,2,Mailed check,0
104423,43,Male,North,37,Two year,18.83,19.02,29.5,0,1.83,88.11,3100.71,0,Bank transfer,0
104424,35,Male,East,71,Month-to-month,33.2,32.0,122.1,0,0.92,93.8,6043.18,0,Credit card,0
104425,67,Female,South,7,Month-to-month,22.24,19.08,164.5,1,5.44,39.36,266.01,2,Credit card,1
104426,32,Female,North,66,Two year,45.62,39.69,292.8,4,3.42,90.96,5631.93,0,Mailed check,0
104427,45,Female,West,20,One year,48.42,41.39,,0,3.21,17.64,369.89,0,Credit card,0
104428,61,Male,South,45,Month-to-month,55.34,55.98,59.8,1,2.73,63.62,2658.04,0,Mailed check,1
104429,70,Male,East,24,Two year,2.25,2.05,210.5,2,1.49,86.57,1923.26,0,Credit card,0
104430,70,Female,North,21,Month-to-month,32.23,31.29,,0,2.1,39.27,748.09,0,Bank transfer,1
104431,23,Male,East,23,Two year,34.19,33.79,212.0,0,4.99,31.54,707.76,1,Bank transfer,0
104432,69,Male,North,40,One year,42.1,42.51,75.1,0,1.47,63.66,2322.01,0,Bank transfer,1
104433,24,Male,South,63,Month-to-month,12.03,3.61,101.1,0,4.55,106.29,6793.1,0,Credit card,0
104434,51,Female,North,8,Two year,24.81,27.73,171.3,1,3.02,107.59,828.62,1,Credit card,0
104435,70,Male,West,48,One year,4.22,3.64,183.7,3,3.03,94.36,4751.47,0,Digital wallet,0
104436,55,Male,North,62,One year,42.91,42.83,134.0,0,0.1,40.06,2261.49,2,Bank transfer,0
104437,72,Male,West,53,One year,5.41,4.81,148.6,1,3.14,65.1,3334.71,0,Mailed check,0
104438,37,Male,West,70,Month-to-month,70.06,79.02,180.9,0,2.4,120.95,8852.57,0,Digital wallet,0
104439,35,Male,South,1,Month-to-month,42.71,9.73,108.4,1,0.1,87.58,84.47,0,Mailed check,1
104440,36,Male,South,26,Month-to-month,28.91,32.53,117.5,1,2.56,26.32,651.53,0,Bank transfer,0
104441,38,Male,South,31,Month-to-month,18.39,16.4,288.7,0,1.86,85.14,2429.36,0,Credit card,0
104442,56,Male,West,39,Month-to-month,46.81,41.43,76.5,0,2.9,46.64,1802.27,0,Bank transfer,0
104443,43,Female,East,23,Month-to-month,12.84,4.3,39.6,0,1.22,57.83,1259.58,0,Bank transfer,0
104444,60,Female,South,18,Month-to-month,14.32,5.95,118.1,1,0.98,83.69,1485.0,0,Digital wallet,1
104445,41,Male,North,61,One year,34.4,30.38,116.2,0,2.64,55.96,3543.91,0,Credit card,0
104446,35,Male,West,17,Month-to-month,25.15,7.65,48.7,0,1.91,52.06,872.87,0,Credit card,1
104447,28,Male,North,68,Month-to-month,29.89,13.19,111.8,0,1.99,92.01,5689.8,0,Bank transfer,0
104448,49,Male,North,3,Two year,36.38,7.94,39.8,1,0.67,83.88,245.11,2,Credit card,1
104449,69,Male,North,31,Two year,43.64,38.38,72.7,0,2.41,73.39,2288.85,0,Bank transfer,0
104450,66,Female,South,44,Two year,26.87,11.79,140.0,0,3.46,117.73,5127.23,0,Bank transfer,0
104451,32,Male,West,70,Month-to-month,20.95,18.8,41.5,0,2.91,70.4,4535.45,0,Credit card,0
104452,45,Female,West,55,One year,25.38,22.76,93.3,0,1.95,73.14,3877.62,0,Digital wallet,0
104453,58,Male,North,2,Month-to-month,42.04,37.79,22.8,1,0.1,57.23,112.13,1,Digital wallet,0
104454,52,Male,South,54,One year,48.84,43.69,77.4,0,1.22,40.9,2115.57,0,Mailed check,0
104455,21,Male,West,24,Two year,35.1,33.82,210.1,1,1.38,29.63,738.54,0,Bank transfer,0
104456,51,Male,South,62,Month-to-month,12.58,11.65,362.9,2,3.76,86.63,5627.52,1,Credit card,1
104457,20,Male,North,56,Two year,30.06,11.3,99.7,0,3.7,53.94,3063.33,1,Bank transfer,0
104458,24,Male,South,14,One year,1.46,1.42,136.4,0,2.97,129.72,1885.49,0,Credit card,1
104459,55,Male,East,26,Month-to-month,56.32,62.97,50.4,0,1.98,42.96,1162.37,0,Bank transfer,0
104460,23,Female,West,59,Month-to-month,43.67,41.73,131.7,0,4.46,46.15,2592.96,1,Mailed check,0
104461,37,Female,East,66,Two year,20.5,19.19,231.0,1,3.44,73.4,4607.88,0,Digital wallet,0
104462,51,Male,North,43,Month-to-month,36.1,40.59,111.9,1,0.1,39.43,1536.43,0,Mailed check,0
104463,55,Female,East,16,Month-to-month,24.79,23.47,195.3,0,4.87,27.75,414.0,1,Credit card,1
104464,43,Male,North,28,Month-to-month,19.9,13.53,72.7,0,2.26,82.05,2120.86,0,Credit card,1
104465,23,Male,West,57,Two year,30.9,27.4,30.5,0,3.91,15.0,791.01,0,Digital wallet,0
104466,63,Male,South,43,Month-to-month,58.53,37.36,87.7,1,3.21,70.1,2784.47,0,Digital wallet,0
104467,72,Male,North,15,Two year,26.92,27.88,71.2,0,0.56,70.62,1006.91,1,Credit card,0
104468,68,Female,South,21,One year,36.96,24.97,187.9,1,1.8,88.37,1851.0,0,Bank transfer,0
104469,60,Female,North,14,Month-to-month,17.72,16.56,189.6,1,0.1,77.12,1111.59,0,Bank transfer,1
104470,40,Female,North,34,Month-to-month,27.28,27.45,47.9,0,1.34,134.78,4249.44,0,Bank transfer,1
104471,67,Female,East,32,One year,30.88,33.36,144.1,2,2.71,55.69,1777.49,0,Digital wallet,0
104472,45,Female,West,39,Month-to-month,11.17,5.92,,1,2.6,31.89,1215.5,0,Digital wallet,0
104473,25,Male,West,68,Month-to-month,17.5,17.85,79.5,0,1.5,133.94,9081.23,1,Bank transfer,0
104474,66,Male,South,47,Month-to-month,22.99,25.11,117.9,0,2.12,67.61,2863.13,0,Digital wallet,0
104475,36,Male,North,42,Two year,51.72,35.48,157.0,1,2.67,43.2,1862.2,0,Digital wallet,0
104476,71,Female,South,27,One year,51.1,48.72,200.5,2,3.51,25.5,660.03,1,Credit card,0
104477,38,Male,South,46,Month-to-month,33.01,9.73,119.7,2,1.56,57.18,2676.56,0,Digital wallet,1
104478,67,Female,North,68,Month-to-month,43.57,39.24,138.7,0,2.27,45.53,2945.1,0,Mailed check,0
104479,48,Female,West,1,Month-to-month,42.72,41.37,167.2,0,0.62,45.75,47.78,0,Credit card,0
104480,44,Male,West,25,One year,27.86,27.12,48.0,0,0.67,15.0,375.36,1,Bank transfer,0
104481,34,Male,North,5,Month-to-month,21.29,22.67,18.5,0,4.2,55.78,289.84,0,Credit card,1
104482,65,Female,West,15,Two year,29.01,13.53,154.3,0,4.79,75.75,1093.22,0,Bank transfer,0
104483,21,Male,East,5,Two year,53.71,56.72,121.8,0,2.81,39.91,188.48,1,Bank transfer,1
104484,44,Male,North,43,Month-to-month,33.64,31.72,44.8,0,2.01,54.14,2253.62,2,Credit card,0
104485,39,Male,East,59,Two year,56.94,64.27,160.6,0,1.79,52.88,2875.2,0,Credit card,0
104486,48,Female,North,67,One year,40.11,22.93,44.1,1,4.33,67.28,4206.67,0,Credit card,0
104487,32,Male,North,17,One year,79.31,34.99,115.8,2,0.1,106.86,1737.92,0,Digital wallet,0
104488,55,Female,West,50,Month-to-month,33.68,31.41,156.0,0,5.91,70.27,3340.83,2,Bank transfer,0
104489,39,Male,East,24,Two year,29.58,33.99,189.6,1,2.62,36.08,784.81,0,Credit card,0
104490,28,Female,North,23,Month-to-month,41.13,35.36,87.8,0,0.1,61.9,1327.14,0,Digital wallet,0
104491,29,Female,South,44,Two year,51.8,15.9,182.2,0,6.19,73.94,3229.2,0,Mailed check,1
104492,57,Male,West,49,Month-to-month,26.63,28.01,95.4,1,0.1,34.41,1744.37,0,Bank transfer,0
104493,32,Female,South,42,Month-to-month,48.81,50.57,59.5,1,0.1,42.11,1644.62,0,Credit card,0
104494,35,Male,West,8,Two year,25.53,13.45,72.5,0,1.16,41.66,310.54,0,Bank transfer,0
104495,53,Male,West,30,Month-to-month,50.37,51.65,80.4,2,2.26,60.31,1830.63,0,Credit card,0
104496,36,Female,South,21,Month-to-month,97.66,105.83,9.6,0,,55.6,1162.58,0,Credit card,0
104497,40,Male,East,1,Two year,25.29,17.34,166.4,0,1.98,22.88,23.63,0,Mailed check,0
104498,31,Female,East,3,Month-to-month,36.59,37.59,135.9,2,1.29,50.46,139.55,0,Credit card,1
104499,37,Female,West,32,Two year,43.26,44.69,73.1,1,2.04,64.11,2124.01,1,Credit card,0
104500,57,Male,South,8,Two year,31.8,35.4,142.3,1,2.03,91.82,691.77,1,Credit card,1
104501,48,Male,North,53,Month-to-month,18.42,16.68,43.5,0,4.66,31.87,1590.07,0,Credit card,0
104502,74,Female,North,4,One year,28.99,13.38,145.8,0,4.08,42.01,161.84,0,Credit card,0
104503,61,Male,East,17,Two year,44.24,14.34,162.0,2,1.59,36.57,649.26,0,Bank transfer,0
104504,18,Male,,70,Two year,13.57,13.7,38.3,0,1.98,24.0,1537.94,0,Digital wallet,0
104505,39,Male,West,51,Month-to-month,24.94,26.52,173.7,0,0.1,15.0,759.76,0,Credit card,0
104506,34,Male,,40,One year,31.31,29.51,96.1,1,3.45,76.08,3126.89,0,Digital wallet,1
104507,51,Female,North,2,One year,45.49,41.66,96.4,0,2.42,67.91,141.5,0,Bank transfer,0
104508,33,Male,North,4,Month-to-month,32.73,7.21,38.5,1,3.08,75.26,305.7,0,Mailed check,1
104509,73,Female,West,65,One year,22.78,5.74,192.0,1,3.45,71.54,4229.56,0,Bank transfer,0
104510,35,Female,South,57,Month-to-month,62.18,55.26,192.9,1,4.83,53.86,,1,Digital wallet,0
104511,47,Female,West,68,Month-to-month,28.5,16.77,248.7,0,1.92,48.8,3373.48,0,Credit card,0
104512,25,Female,North,58,Month-to-month,29.54,27.44,204.3,0,2.58,91.39,5522.88,0,Digital wallet,0
104513,69,Female,South,1,Two year,35.45,37.21,121.0,1,4.85,80.95,75.04,0,Credit card,0
104514,69,Male,West,58,Month-to-month,37.72,39.03,130.6,0,2.24,61.69,3489.86,0,Credit card,0
104515,63,Male,North,33,Month-to-month,38.01,34.27,19.3,3,2.36,39.91,1263.49,0,Digital wallet,1
104516,38,Female,North,50,Month-to-month,19.2,19.15,16.2,0,6.46,67.23,3374.91,0,Digital wallet,0
104517,21,Male,East,30,Month-to-month,47.76,43.66,100.6,0,2.43,69.75,1933.73,0,Bank transfer,0
104518,58,Female,East,52,Two year,67.04,29.67,98.5,0,5.1,49.25,2321.23,0,Digital wallet,0
104519,42,Male,West,60,Month-to-month,37.26,42.13,57.6,0,1.66,70.92,4031.4,2,Digital wallet,1
104520,74,Female,West,70,Month-to-month,13.77,14.69,103.1,2,1.82,79.38,5602.82,0,Bank transfer,0
104521,57,Female,East,39,Two year,83.85,75.63,64.9,0,0.1,75.82,2944.6,0,Bank transfer,0
104522,48,Male,North,20,Month-to-month,40.29,37.75,193.6,0,3.42,88.84,1678.55,0,Digital wallet,0
104523,74,Female,South,44,Month-to-month,13.66,4.16,114.2,0,3.58,86.28,3755.09,0,Credit card,1
104524,63,Male,West,36,Two year,40.04,44.28,70.3,0,2.63,90.8,3202.34,1,Credit card,0
104525,44,Male,South,15,One year,57.34,58.32,193.4,2,3.19,51.54,732.02,1,Credit card,1
104526,19,Female,West,52,Month-to-month,35.51,33.98,43.1,3,3.81,84.5,3967.7,1,Bank transfer,0
104527,23,Female,East,6,One year,12.23,12.59,308.5,0,0.28,77.01,450.83,0,Mailed check,1
104528,43,Female,North,29,One year,36.34,35.14,123.8,0,2.61,85.28,2229.31,0,Credit card,0
104529,50,Male,South,50,One year,13.29,14.93,99.2,1,4.99,67.98,3419.94,0,Credit card,0
104530,19,Male,East,66,Month-to-month,30.89,19.46,32.1,0,2.08,77.12,4744.38,0,Credit card,0
104531,25,Male,North,45,Two year,20.17,22.43,107.4,1,0.44,39.49,1683.75,2,Credit card,0
104532,58,Female,South,70,One year,30.74,27.61,93.8,0,4.12,76.71,4923.42,0,Digital wallet,0
104533,60,Male,East,60,One year,25.48,26.84,154.2,0,2.72,95.4,5631.42,1,Mailed check,0
104534,19,Female,North,17,Two year,41.08,45.24,98.7,1,2.46,106.25,1656.8,3,Bank transfer,0
104535,46,Female,South,60,Two year,44.44,40.59,44.4,0,1.89,61.9,3587.2,0,Bank transfer,0
104536,22,Male,East,24,One year,45.33,18.95,89.9,0,3.88,109.66,2631.51,1,Mailed check,0
104537,59,Female,West,45,Month-to-month,15.61,17.35,65.2,0,,60.9,2865.07,0,Digital wallet,0
104538,65,Male,South,15,Month-to-month,26.51,25.87,,1,4.67,82.38,1207.12,0,Credit card,0
104539,67,Male,West,39,One year,26.85,25.3,211.2,0,2.63,66.58,2425.64,0,Credit card,1
104540,52,Male,West,49,Month-to-month,30.65,35.1,27.9,1,4.02,96.74,4753.74,0,Credit card,0
104541,53,Female,South,65,One year,58.87,62.19,196.9,0,3.84,70.1,4310.42,0,Digital wallet,0
104542,70,Female,North,67,One year,39.48,37.0,110.6,0,0.73,49.99,3154.13,0,Digital wallet,0
104543,52,Female,West,57,One year,43.4,43.79,162.3,1,3.22,90.99,5161.38,0,Bank transfer,0
104544,43,Female,North,40,Month-to-month,27.5,16.44,221.5,1,2.1,52.61,1912.4,1,Credit card,1
104545,61,Female,West,63,Two year,20.74,12.56,70.9,0,3.48,72.84,4397.7,0,Digital wallet,0
104546,51,Female,East,8,One year,10.71,11.17,114.4,1,2.41,22.69,173.38,0,Bank transfer,0
104547,66,Female,South,71,Month-to-month,21.83,23.22,75.3,1,0.1,85.68,5614.48,0,Credit card,0
104548,47,Male,East,15,One year,19.38,17.69,94.2,1,3.69,18.09,268.89,1,Mailed check,0
104549,67,Male,South,29,Month-to-month,20.05,20.75,155.6,0,0.1,52.5,1546.67,0,Credit card,0
104550,20,Female,West,65,One year,31.55,34.83,103.9,0,2.71,30.86,1897.74,1,Credit card,0
104551,20,Female,North,51,Month-to-month,39.87,22.29,113.3,0,,37.0,1804.03,1,Credit card,0
104552,23,Female,West,61,One year,53.08,57.91,55.4,0,4.6,64.11,3742.24,0,Mailed check,0
104553,49,Female,North,49,Month-to-month,8.3,5.7,100.4,0,3.1,48.21,2332.56,0,Digital wallet,0
104554,58,Female,West,43,Month-to-month,43.74,41.04,79.8,0,1.73,83.44,3641.89,0,Bank transfer,0
104555,30,Female,West,13,Month-to-month,8.46,5.49,108.5,1,2.41,58.84,705.04,1,Bank transfer,0
104556,26,Female,South,71,Month-to-month,24.2,6.36,52.3,1,4.08,69.2,4433.19,2,Credit card,1
104557,67,Male,North,46,Two year,29.71,33.9,71.4,0,1.32,44.58,2074.0,0,Digital wallet,0
104558,60,Female,West,48,Two year,22.25,19.0,125.2,3,,83.7,3822.66,0,Credit card,0
104559,54,Female,West,31,Month-to-month,31.77,34.43,150.3,1,1.22,69.56,2110.1,0,Credit card,0
104560,45,Female,South,68,Month-to-month,32.46,30.67,118.2,1,2.08,78.15,5311.53,1,Bank transfer,0
104561,41,Female,South,32,One year,0.38,0.43,88.7,0,1.79,84.0,2819.51,1,Bank transfer,0
104562,19,Male,West,14,Month-to-month,32.79,12.19,68.7,0,3.12,86.61,1230.4,0,Bank transfer,1
104563,28,Male,North,13,Month-to-month,25.45,28.2,26.4,1,3.32,75.39,930.02,0,Bank transfer,0
104564,69,Female,East,50,Month-to-month,44.19,49.24,215.1,0,5.73,69.35,3216.62,0,Bank transfer,0
104565,37,Female,South,53,One year,46.39,42.94,188.6,0,2.27,92.61,4813.86,0,Bank transfer,0
104566,58,Male,North,15,Two year,28.67,31.22,233.0,2,2.98,69.08,1010.3,3,Credit card,0
104567,58,Male,West,50,Month-to-month,47.94,45.53,229.3,0,,54.66,2510.38,0,Credit card,1
104568,35,Female,South,71,Two year,18.91,18.61,128.5,1,2.46,87.92,6046.85,0,Credit card,0
104569,29,Male,West,38,Two year,26.6,29.82,347.6,0,2.65,91.15,3618.15,0,Credit card,1
104570,57,Female,East,69,Two year,12.92,8.75,95.7,0,3.41,63.72,4313.25,0,Credit card,0
104571,23,Male,South,12,One year,36.76,19.4,114.5,2,1.49,80.5,1012.96,0,Credit card,0
104572,46,Male,South,29,Two year,32.52,34.67,69.9,0,2.8,76.39,2059.27,0,Digital wallet,0
104573,68,Female,South,40,One year,24.84,25.89,41.6,1,1.28,67.25,2652.54,1,Bank transfer,0
104574,58,Female,West,26,Two year,16.44,14.61,79.0,0,2.02,28.27,672.44,1,Credit card,0
104575,61,Female,East,8,Month-to-month,31.75,32.12,76.0,1,5.72,37.46,303.14,0,Bank transfer,0
104576,22,Female,West,33,One year,14.61,12.96,162.6,1,2.28,55.76,1736.77,0,Digital wallet,0
104577,29,Male,South,25,One year,18.43,7.77,121.0,0,2.83,66.03,1723.0,0,Digital wallet,0
104578,33,Female,North,15,Month-to-month,64.15,55.97,141.0,0,0.1,35.58,482.35,0,Digital wallet,0
104579,34,Female,North,27,Month-to-month,34.62,39.26,128.7,0,3.16,15.0,398.79,0,Credit card,0
104580,29,Female,,30,Month-to-month,25.23,25.93,130.9,0,5.46,62.44,1883.63,0,Credit card,0
104581,73,Male,South,63,Month-to-month,26.62,16.8,71.5,0,1.23,65.22,3963.51,0,Mailed check,1
104582,27,Female,South,35,Month-to-month,36.42,31.03,126.4,2,4.13,86.63,3167.86,0,Credit card,1
104583,58,Male,South,30,Month-to-month,54.26,28.18,169.0,1,1.57,113.32,3212.45,1,Mailed check,1
104584,51,Female,South,28,Month-to-month,30.39,11.71,,0,0.1,31.04,785.28,0,Mailed check,0
104585,52,Female,East,43,One year,79.41,78.67,187.3,0,1.84,73.54,3170.62,0,Bank transfer,0
104586,30,Male,East,20,Month-to-month,37.12,34.74,153.3,1,1.48,124.46,2432.4,0,Bank transfer,0
104587,35,Female,West,63,Month-to-month,29.0,25.99,119.8,3,2.67,32.06,2002.12,0,Credit card,0
104588,52,Female,North,30,Month-to-month,8.84,9.69,83.1,0,2.05,40.58,1196.58,0,Mailed check,0
104589,35,Female,East,31,Month-to-month,47.64,42.69,130.8,0,1.0,89.3,2790.44,1,Bank transfer,0
104590,57,Female,North,5,Month-to-month,15.73,14.15,238.8,1,3.3,69.72,338.5,1,Credit card,0
104591,20,Female,West,63,Two year,53.41,17.92,91.2,0,4.26,71.89,4122.54,0,Credit card,0
104592,22,Male,East,34,Month-to-month,39.17,36.03,269.6,1,3.47,80.51,2487.32,1,Bank transfer,0
104593,59,Female,South,10,Month-to-month,8.94,9.51,134.0,0,2.77,83.5,755.28,0,Bank transfer,1
104594,53,Female,West,13,One year,38.57,34.99,214.3,0,2.38,75.59,1026.54,0,Credit card,0
104595,20,Male,South,26,Two year,40.78,38.6,75.2,0,3.38,78.64,2133.53,0,Bank transfer,0
104596,69,Male,North,56,Month-to-month,26.13,29.29,69.6,1,1.67,35.05,1880.88,1,Credit card,0
104597,18,Male,South,7,Month-to-month,27.01,27.54,44.6,0,3.76,89.55,627.31,0,Mailed check,0
104598,72,Female,North,9,One year,26.06,23.51,237.3,1,0.58,104.1,850.65,1,Credit card,1
104599,59,Male,West,40,Month-to-month,50.97,56.47,133.6,0,0.1,92.73,3731.63,0,Bank transfer,0
104600,74,Female,East,36,Month-to-month,17.32,17.38,167.7,0,3.42,77.48,2701.23,1,Digital wallet,0
104601,72,Female,West,68,Two year,15.8,17.39,114.5,0,0.89,112.18,7435.97,0,Bank transfer,0
104602,35,Male,West,54,Two year,28.79,25.15,120.5,0,1.37,69.67,3443.23,0,Bank transfer,0
104603,61,Female,West,47,One year,4.3,3.86,39.9,1,0.94,89.83,4047.29,0,Bank transfer,0
104604,30,Female,South,24,Month-to-month,32.71,28.71,135.0,1,3.39,107.33,2388.9,1,Digital wallet,0
104605,44,Female,North,45,One year,14.78,14.69,178.5,0,1.3,55.9,2266.4,0,Bank transfer,1
104606,31,Female,South,42,Two year,23.48,22.68,23.4,0,4.59,97.77,3950.06,0,Credit card,0
104607,45,Male,West,20,Two year,19.9,12.45,83.7,0,3.65,36.71,672.26,0,Digital wallet,0
104608,67,Male,West,27,Month-to-month,62.97,61.39,64.7,0,2.9,43.4,1087.2,0,Bank transfer,0
104609,42,Male,West,67,Month-to-month,28.13,17.53,151.7,0,4.9,40.42,2562.32,0,Digital wallet,1
104610,23,Male,North,39,Month-to-month,14.2,9.36,146.9,1,1.1,15.0,566.28,0,Credit card,1
104611,36,Female,North,34,Two year,30.47,18.05,167.1,0,2.7,47.09,1498.79,0,Credit card,0
104612,62,Male,West,57,Month-to-month,13.87,13.32,6.9,0,0.1,67.05,3985.8,1,Credit card,0
104613,47,Female,North,19,Month-to-month,33.3,32.54,115.6,1,1.71,57.35,1130.94,0,Credit card,1
104614,49,Female,East,16,Month-to-month,48.97,14.32,28.5,1,0.52,33.11,496.52,0,Bank transfer,0
104615,42,Male,South,71,Month-to-month,42.55,41.03,130.2,1,3.86,15.0,1030.18,0,Digital wallet,0
104616,34,Female,South,58,Two year,16.79,15.07,41.5,1,4.39,46.24,2658.08,0,Credit card,0
104617,52,Male,East,31,Month-to-month,19.4,19.8,145.3,1,2.09,43.78,1259.41,1,Credit card,1
104618,54,Female,West,68,Month-to-month,37.63,41.8,42.5,1,5.93,112.37,7597.21,0,Credit card,0
104619,69,Male,West,27,One year,62.83,72.14,55.7,1,1.23,64.52,1677.72,0,Digital wallet,0
104620,53,Male,South,48,One year,27.2,24.08,201.8,1,0.72,108.84,4726.23,0,Credit card,1
104621,74,Male,South,3,One year,56.1,54.61,101.5,3,1.69,47.07,132.53,2,Bank transfer,1
104622,65,Female,West,50,Two year,37.26,34.36,103.7,2,3.07,91.29,4233.55,1,Credit card,0
104623,22,Male,East,13,Month-to-month,39.41,40.2,54.5,1,3.92,71.1,945.95,0,Credit card,0
104624,40,Female,South,18,Month-to-month,16.89,16.19,189.8,0,3.69,44.74,784.89,0,Mailed check,1
104625,39,Male,East,58,Month-to-month,22.84,9.01,134.7,0,1.99,71.42,3840.01,0,Digital wallet,0
104626,18,Male,North,15,One year,28.72,10.45,128.8,2,4.18,59.85,884.59,1,Credit card,0
104627,28,Female,North,35,Two year,4.9,5.46,48.9,1,1.72,57.38,1938.88,0,Bank transfer,1
104628,61,Female,West,66,Month-to-month,26.19,29.61,115.2,1,6.86,23.48,1494.09,1,Credit card,0
104629,38,Male,East,68,One year,23.26,7.65,379.6,1,4.11,114.25,7226.83,0,Bank transfer,0
104630,26,Male,North,32,One year,19.93,18.89,68.9,0,0.1,78.58,2504.18,0,Credit card,0
104631,34,Male,North,6,Two year,17.66,10.55,198.4,0,1.77,37.16,228.1,0,Credit card,0
104632,33,Female,,21,Month-to-month,45.59,43.63,20.1,0,1.37,74.76,1527.19,0,Bank transfer,0
104633,27,Male,East,44,Month-to-month,42.7,43.15,164.6,1,5.68,56.31,2285.17,0,Bank transfer,0
104634,23,Male,East,24,One year,49.83,51.86,138.2,1,1.1,100.03,2254.86,1,Credit card,0
104635,61,Female,North,52,Two year,46.94,50.49,95.2,3,0.1,285.2941902564644,2842.14,0,Credit card,0
104636,64,Male,West,71,One year,27.48,24.18,133.9,0,4.03,63.85,4680.56,0,Bank transfer,0
104637,46,Male,West,45,Two year,58.9,50.97,135.8,1,0.1,49.37,2207.38,0,Digital wallet,0
104638,53,Female,South,45,Month-to-month,28.25,29.76,135.2,0,1.98,77.04,3601.97,0,Credit card,0
104639,70,Male,South,38,One year,21.62,21.48,84.8,1,,64.59,2327.51,0,Digital wallet,1
104640,66,Male,East,14,Month-to-month,66.93,70.4,78.6,2,1.93,96.24,1389.04,0,Credit card,0
104641,19,Male,West,42,Month-to-month,21.48,5.63,63.4,1,4.65,72.71,3111.08,0,Credit card,0
104642,72,Female,West,67,Month-to-month,0.0,0.0,36.5,0,3.11,126.1,8806.37,0,Credit card,1
104643,21,Female,West,49,Month-to-month,16.97,10.74,102.9,0,1.15,61.5,2821.44,0,Digital wallet,0
104644,19,Female,East,54,Month-to-month,29.67,27.91,183.4,0,2.85,45.18,2542.37,1,Mailed check,0
