machine_id,hour,operating_hours,hours_since_maintenance,temperature_c,vibration_mm_s,pressure_kpa,failure_event
14,1909,1909,83,65.27,0.405,98.62,0
14,1910,1910,84,67.96,0.461,101.52,0
14,1911,1911,85,65.81,0.546,108.02,0
14,1912,1912,86,66.64,0.486,96.66,0
14,1913,1913,87,65.34,0.374,103.74,0
14,1914,1914,88,65.83,0.674,101.93,0
14,1915,1915,89,66.13,0.514,101.46,0
14,1916,1916,90,64.15,0.593,104.34,0
14,1917,1917,91,62.74,0.611,99.13,0
14,1918,1918,92,65.68,0.676,101.8,0
14,1919,1919,93,67.62,0.802,99.7,0
14,1920,1920,94,66.89,0.617,98.75,0
14,1921,1921,95,65.97,0.649,104.27,0
14,1922,1922,96,67.39,0.576,98.28,0
14,1923,1923,97,71.13,0.67,102.4,0
14,1924,1924,98,70.25,0.925,98.22,0
14,1925,1925,99,68.34,0.94,93.88,0
14,1926,1926,100,66.34,0.732,98.08,0
14,1927,1927,101,69.69,0.781,98.46,0
14,1928,1928,102,66.2,0.809,102.44,0
14,1929,1929,103,66.76,0.98,103.13,0
14,1930,1930,104,71.84,1.008,100.64,0
14,1931,1931,105,66.56,1.072,96.38,0
14,1932,1932,106,71.59,1.038,96.11,0
14,1933,1933,107,69.53,0.799,102.1,0
14,1934,1934,108,69.57,1.055,99.04,0
14,1935,1935,109,72.33,1.15,95.39,0
14,1936,1936,110,67.38,0.925,103.1,0
14,1937,1937,111,71.23,1.168,95.76,0
14,1938,1938,112,71.87,1.224,98.14,0
14,1939,1939,113,69.61,1.156,99.53,0
14,1940,1940,114,69.46,1.032,98.49,0
14,1941,1941,115,72.71,1.204,95.47,0
14,1942,1942,116,71.79,1.15,96.3,0
14,1943,1943,117,70.41,1.158,97.21,0
14,1944,1944,118,73.07,1.222,99.04,0
14,1945,1945,119,71.96,1.543,95.59,0
14,1946,1946,120,73.09,1.372,91.78,0
14,1947,1947,121,77.38,1.557,95.22,0
14,1948,1948,122,72.61,1.308,96.03,0
14,1949,1949,123,75.75,1.443,96.21,0
14,1950,1950,124,74.68,1.64,95.27,0
14,1951,1951,125,74.07,1.676,97.25,0
14,1952,1952,126,74.87,1.883,93.98,0
14,1953,1953,127,76.41,1.58,90.34,0
14,1954,1954,128,71.89,1.725,92.45,0
14,1955,1955,129,74.95,1.585,91.92,0
14,1956,1956,130,75.41,1.789,89.51,0
14,1957,1957,131,80.17,1.68,88.45,0
14,1958,1958,132,75.62,2.029,92.51,0
14,1959,1959,133,78.56,1.845,91.44,0
14,1960,1960,134,74.16,1.885,90.61,0
14,1961,1961,135,80.66,1.914,94.09,0
14,1962,1962,136,80.75,2.158,90.42,0
14,1963,1963,137,77.21,1.92,92.87,0
14,1964,1964,138,79.62,2.003,88.93,0
14,1965,1965,139,78.96,2.207,92.75,0
14,1966,1966,140,75.89,2.249,92.4,0
14,1967,1967,141,79.0,2.203,93.28,0
14,1968,1968,142,78.56,2.362,88.38,0
14,1969,1969,143,80.56,2.301,89.65,0
14,1970,1970,144,80.59,2.213,83.02,0
14,1971,1971,145,78.4,2.265,88.58,0
14,1972,1972,146,80.98,2.141,92.55,0
14,1973,1973,147,80.92,2.218,89.43,0
14,1974,1974,148,82.98,2.532,87.56,0
14,1975,1975,149,85.89,2.536,93.87,0
14,1976,1976,150,81.76,2.45,91.06,1
14,1977,1977,1,64.52,0.658,101.38,0
14,1978,1978,2,61.77,0.229,105.62,0
14,1979,1979,3,64.33,0.609,99.28,0
14,1980,1980,4,65.58,0.611,102.88,0
14,1981,1981,5,63.62,0.335,103.86,0
14,1982,1982,6,62.98,0.604,106.21,0
14,1983,1983,7,65.58,0.331,100.56,0
14,1984,1984,8,66.76,0.38,98.37,0
14,1985,1985,9,63.27,0.541,102.01,0
14,1986,1986,10,63.63,0.425,107.58,0
14,1987,1987,11,66.89,0.427,103.19,0
14,1988,1988,12,64.86,0.434,104.42,0
14,1989,1989,13,66.59,0.527,106.43,0
14,1990,1990,14,68.28,0.511,105.21,0
14,1991,1991,15,63.78,0.375,100.21,0
14,1992,1992,16,64.76,0.484,100.85,0
14,1993,1993,17,65.07,0.493,105.88,0
14,1994,1994,18,63.54,0.455,102.5,0
14,1995,1995,19,65.57,0.53,99.14,0
14,1996,1996,20,66.0,0.293,104.11,0
14,1997,1997,21,65.61,0.396,104.38,0
14,1998,1998,22,66.95,0.437,101.74,0
14,1999,1999,23,63.07,0.414,102.71,0
14,2000,2000,24,65.95,0.328,106.46,0
14,2001,2001,25,64.82,0.263,98.43,0
14,2002,2002,26,66.43,0.537,106.8,0
14,2003,2003,27,68.06,0.601,100.45,0
14,2004,2004,28,65.4,0.897,104.1,0
14,2005,2005,29,62.86,0.564,103.89,0
14,2006,2006,30,66.58,0.104,97.5,0
14,2007,2007,31,66.88,0.373,107.52,0
14,2008,2008,32,66.11,0.393,104.23,0
14,2009,2009,33,64.83,0.304,103.21,0
14,2010,2010,34,65.78,0.428,100.78,0
14,2011,2011,35,69.01,0.479,103.34,0
14,2012,2012,36,64.72,0.487,108.25,0
14,2013,2013,37,66.26,0.528,101.42,0
14,2014,2014,38,64.87,0.623,97.76,0
14,2015,2015,39,62.47,0.413,100.67,0
14,2016,2016,40,62.62,0.523,94.1,0
14,2017,2017,41,64.8,0.514,101.7,0
14,2018,2018,42,63.71,0.49,109.04,0
14,2019,2019,43,64.51,0.487,101.17,0
14,2020,2020,44,66.43,0.391,103.65,0
14,2021,2021,45,61.82,0.211,103.51,0
14,2022,2022,46,65.45,0.379,99.14,0
14,2023,2023,47,65.68,0.336,100.74,0
14,2024,2024,48,69.47,0.372,102.19,0
14,2025,2025,49,63.39,0.341,105.45,0
14,2026,2026,50,63.8,0.499,105.78,0
14,2027,2027,51,65.13,0.659,100.88,0
14,2028,2028,52,65.59,0.332,102.0,0
14,2029,2029,53,65.29,0.341,98.47,0
14,2030,2030,54,65.81,0.549,103.23,0
14,2031,2031,55,66.09,0.52,99.69,0
14,2032,2032,56,63.19,0.538,98.88,0
14,2033,2033,57,62.62,0.312,105.94,0
14,2034,2034,58,65.85,0.581,98.69,0
14,2035,2035,59,67.24,0.586,102.07,0
14,2036,2036,60,61.21,0.29,106.08,0
14,2037,2037,61,65.42,0.387,107.99,0
14,2038,2038,62,65.63,0.342,100.8,0
14,2039,2039,63,65.72,0.564,100.2,0
14,2040,2040,64,64.89,0.433,103.2,0
14,2041,2041,65,68.9,0.6,104.68,0
14,2042,2042,66,65.7,0.597,102.61,0
14,2043,2043,67,66.13,0.653,102.14,0
14,2044,2044,68,63.56,0.485,98.75,0
14,2045,2045,69,62.19,0.476,104.31,0
14,2046,2046,70,67.33,0.481,100.27,0
14,2047,2047,71,64.04,0.449,102.55,0
14,2048,2048,72,63.36,0.457,97.67,0
14,2049,2049,73,66.75,0.501,102.9,0
14,2050,2050,74,66.96,0.634,103.4,0
14,2051,2051,75,63.57,0.383,98.3,0
14,2052,2052,76,67.72,0.353,106.2,0
14,2053,2053,77,64.59,0.508,97.88,0
14,2054,2054,78,64.82,0.396,99.99,0
14,2055,2055,79,64.63,0.24,105.17,0
14,2056,2056,80,64.48,0.405,103.25,0
14,2057,2057,81,63.16,0.525,102.61,0
14,2058,2058,82,68.91,0.606,96.73,0
14,2059,2059,83,66.93,0.503,96.46,0
14,2060,2060,84,66.68,0.429,100.68,0
14,2061,2061,85,66.35,0.341,103.74,0
14,2062,2062,86,67.59,0.352,105.15,0
14,2063,2063,87,63.51,0.407,102.71,0
14,2064,2064,88,66.95,0.492,105.42,0
14,2065,2065,89,64.06,0.495,103.86,0
14,2066,2066,90,64.72,0.399,102.25,0
14,2067,2067,91,64.6,0.348,102.6,0
14,2068,2068,92,63.52,0.755,101.3,0
14,2069,2069,93,65.16,0.401,101.2,0
14,2070,2070,94,66.03,0.532,101.16,0
14,2071,2071,95,65.74,0.542,102.47,0
14,2072,2072,96,63.83,0.597,106.15,0
14,2073,2073,97,66.46,0.452,100.3,0
14,2074,2074,98,67.43,0.397,103.65,0
14,2075,2075,99,65.99,0.279,97.69,0
14,2076,2076,100,64.52,0.56,97.72,0
14,2077,2077,101,67.78,0.439,100.04,0
14,2078,2078,102,65.01,0.575,101.99,0
14,2079,2079,103,64.5,0.47,102.2,0
14,2080,2080,104,64.37,0.491,101.93,0
14,2081,2081,105,65.75,0.39,101.71,0
14,2082,2082,106,65.89,0.48,100.7,0
14,2083,2083,107,66.23,0.368,104.51,0
14,2084,2084,108,66.2,0.653,100.77,0
14,2085,2085,109,61.51,0.324,100.98,0
14,2086,2086,110,66.79,0.501,106.5,0
14,2087,2087,111,64.28,0.555,99.37,0
14,2088,2088,112,62.7,0.435,104.08,0
14,2089,2089,113,67.57,0.543,102.44,0
14,2090,2090,114,65.24,0.362,97.35,0
14,2091,2091,115,64.05,0.568,102.28,0
14,2092,2092,116,65.31,0.511,102.19,0
14,2093,2093,117,65.0,0.391,100.36,0
14,2094,2094,118,66.14,0.654,98.57,0
14,2095,2095,119,65.43,0.465,102.66,0
14,2096,2096,120,65.44,0.422,103.76,0
14,2097,2097,121,64.32,0.243,102.8,0
14,2098,2098,122,66.81,0.354,99.7,0
14,2099,2099,123,64.53,0.47,99.23,0
14,2100,2100,124,63.46,0.623,104.88,0
14,2101,2101,125,64.1,0.324,98.9,0
14,2102,2102,126,67.91,0.528,99.86,0
14,2103,2103,127,63.35,0.739,104.37,0
14,2104,2104,128,65.23,0.645,104.48,0
14,2105,2105,129,62.71,0.485,101.91,0
14,2106,2106,130,66.23,0.352,101.36,0
14,2107,2107,131,62.19,0.463,97.04,0
14,2108,2108,132,64.57,0.445,107.03,0
14,2109,2109,133,63.94,0.338,105.55,0
14,2110,2110,134,62.95,0.469,103.97,0
14,2111,2111,135,65.29,0.257,103.24,0
14,2112,2112,136,65.57,0.276,105.68,0
14,2113,2113,137,66.01,0.543,103.01,0
14,2114,2114,138,64.66,0.681,100.96,0
14,2115,2115,139,62.34,0.452,101.02,0
14,2116,2116,140,64.6,0.408,99.54,0
14,2117,2117,141,62.86,0.475,103.45,0
14,2118,2118,142,65.22,0.219,98.8,0
14,2119,2119,143,65.76,0.362,101.31,0
14,2120,2120,144,66.35,0.486,96.43,0
14,2121,2121,145,63.2,0.355,104.34,0
14,2122,2122,146,63.17,0.38,105.19,0
14,2123,2123,147,63.94,0.603,105.17,0
14,2124,2124,148,65.34,0.266,100.09,0
14,2125,2125,149,64.63,0.34,102.63,0
14,2126,2126,150,68.3,0.395,102.56,0
14,2127,2127,151,65.63,0.602,104.88,0
14,2128,2128,152,67.72,0.41,99.82,0
14,2129,2129,153,65.62,0.596,100.77,0
14,2130,2130,154,65.33,0.587,98.63,0
14,2131,2131,155,64.21,0.642,101.69,0
14,2132,2132,156,65.73,0.505,104.05,0
14,2133,2133,157,65.71,0.374,103.14,0
14,2134,2134,158,65.52,0.473,98.46,0
14,2135,2135,159,68.16,0.396,100.88,0
14,2136,2136,160,65.52,0.657,99.51,0
14,2137,2137,161,62.63,0.384,103.45,0
14,2138,2138,162,65.26,0.557,98.75,0
14,2139,2139,163,63.33,0.397,101.59,0
14,2140,2140,164,63.19,0.53,101.12,0
14,2141,2141,165,66.71,0.165,97.08,0
14,2142,2142,166,65.43,0.487,105.32,0
14,2143,2143,167,63.38,0.394,104.21,0
14,2144,2144,168,68.63,0.303,100.61,0
14,2145,2145,169,64.4,0.492,104.94,0
14,2146,2146,170,66.21,0.299,104.55,0
14,2147,2147,171,63.21,0.442,98.17,0
14,2148,2148,172,68.02,0.518,104.74,0
14,2149,2149,173,65.98,0.339,106.29,0
14,2150,2150,174,65.5,0.292,97.73,0
14,2151,2151,175,67.02,0.286,100.01,0
14,2152,2152,176,67.31,0.511,103.61,0
14,2153,2153,177,63.3,0.433,100.88,0
14,2154,2154,178,64.69,0.576,104.24,0
14,2155,2155,179,64.08,0.297,103.08,0
14,2156,2156,180,62.53,0.546,103.13,0
14,2157,2157,181,65.69,0.274,100.84,0
14,2158,2158,182,68.88,0.45,102.01,0
14,2159,2159,183,65.13,0.598,101.28,0
15,0,0,1,63.41,0.565,101.53,0
15,1,1,2,65.45,0.511,104.13,0
15,2,2,3,63.28,0.427,98.85,0
15,3,3,4,65.43,0.409,107.11,0
15,4,4,5,64.7,0.265,101.29,0
15,5,5,6,64.67,0.404,97.07,0
15,6,6,7,64.45,0.348,99.39,0
15,7,7,8,67.79,0.317,101.12,0
15,8,8,9,67.04,0.423,100.88,0
15,9,9,10,62.1,0.274,103.93,0
15,10,10,11,68.27,0.354,98.45,0
15,11,11,12,63.48,0.503,100.54,0
15,12,12,13,66.29,0.555,99.26,0
15,13,13,14,62.83,0.37,104.88,0
15,14,14,15,61.96,0.463,102.37,0
15,15,15,16,65.1,0.521,99.34,0
15,16,16,17,63.6,0.413,102.36,0
15,17,17,18,65.42,0.324,106.22,0
15,18,18,19,63.39,0.626,98.72,0
15,19,19,20,63.08,0.507,103.97,0
15,20,20,21,65.25,0.5,97.82,0
15,21,21,22,64.42,0.458,101.03,0
15,22,22,23,62.47,0.439,100.68,0
15,23,23,24,65.2,0.525,103.83,0
15,24,24,25,64.9,0.559,97.95,0
15,25,25,26,62.21,0.484,95.25,0
15,26,26,27,63.33,0.375,101.89,0
15,27,27,28,66.18,0.451,103.15,0
15,28,28,29,66.29,0.421,104.02,0
15,29,29,30,63.22,0.366,103.45,0
15,30,30,31,64.26,0.454,103.51,0
15,31,31,32,65.68,0.456,102.95,0
15,32,32,33,65.87,0.324,101.13,0
15,33,33,34,64.5,0.447,100.82,0
15,34,34,35,65.08,0.387,102.19,0
15,35,35,36,63.98,0.522,104.17,0
15,36,36,37,64.6,0.518,102.35,0
15,37,37,38,64.06,0.368,102.44,0
15,38,38,39,62.63,0.504,104.49,0
15,39,39,40,64.5,0.383,102.58,0
15,40,40,41,66.24,0.503,99.39,0
15,41,41,42,65.28,0.507,106.53,0
15,42,42,43,65.35,0.452,98.29,0
15,43,43,44,61.77,0.658,106.98,0
15,44,44,45,63.95,0.317,103.42,0
15,45,45,46,67.37,0.49,99.67,0
15,46,46,47,62.07,0.168,101.14,0
15,47,47,48,65.64,0.533,100.74,0
15,48,48,49,64.65,0.312,100.56,0
15,49,49,50,64.78,0.602,100.37,0
15,50,50,51,65.77,0.603,102.67,0
15,51,51,52,65.28,0.599,104.88,0
15,52,52,53,66.87,0.495,102.66,0
15,53,53,54,62.19,0.45,104.77,0
15,54,54,55,63.41,0.325,107.31,0
15,55,55,56,64.77,0.556,102.09,0
15,56,56,57,64.06,0.337,100.43,0
15,57,57,58,63.38,0.364,102.77,0
15,58,58,59,63.78,0.626,106.05,0
15,59,59,60,61.77,0.459,97.36,0
15,60,60,61,61.69,0.32,103.59,0
15,61,61,62,68.7,0.417,104.73,0
15,62,62,63,63.01,0.404,97.45,0
15,63,63,64,63.03,0.26,101.7,0
15,64,64,65,66.81,0.283,104.23,0
15,65,65,66,65.08,0.534,97.85,0
15,66,66,67,64.02,0.303,100.51,0
15,67,67,68,66.62,0.498,101.49,0
15,68,68,69,66.98,0.35,101.69,0
15,69,69,70,63.99,0.423,102.44,0
15,70,70,71,65.32,0.495,102.91,0
15,71,71,72,64.77,0.449,103.51,0
15,72,72,73,67.79,0.306,104.86,0
15,73,73,74,65.95,0.337,99.12,0
15,74,74,75,67.92,0.48,104.67,0
15,75,75,76,65.7,0.416,102.14,0
15,76,76,77,65.97,0.494,103.0,0
15,77,77,78,64.38,0.147,101.94,0
15,78,78,79,67.6,0.475,101.91,0
15,79,79,80,69.06,0.583,101.49,0
15,80,80,81,66.28,0.451,100.48,0
15,81,81,82,62.92,0.466,103.2,0
15,82,82,83,65.47,0.321,104.26,0
15,83,83,84,65.27,0.588,103.39,0
15,84,84,85,66.42,0.172,99.37,0
15,85,85,86,60.92,0.216,98.97,0
15,86,86,87,64.37,0.446,101.41,0
15,87,87,88,63.64,0.451,101.88,0
15,88,88,89,63.63,0.275,105.21,0
15,89,89,90,62.68,0.601,97.98,0
15,90,90,91,62.89,0.5,106.1,0
15,91,91,92,62.83,0.377,102.02,0
15,92,92,93,63.28,0.684,101.45,0
15,93,93,94,63.75,0.367,99.02,0
15,94,94,95,66.04,0.318,100.33,0
15,95,95,96,62.32,0.345,102.65,0
15,96,96,97,63.3,0.543,101.06,0
15,97,97,98,64.37,0.237,103.86,0
15,98,98,99,65.69,0.49,99.74,0
15,99,99,100,64.34,0.308,102.22,0
15,100,100,101,64.55,0.652,101.42,0
15,101,101,102,65.08,0.447,101.4,0
15,102,102,103,67.49,0.507,104.73,0
15,103,103,104,61.67,0.608,103.19,0
15,104,104,105,62.95,0.404,104.07,0
15,105,105,106,63.69,0.501,105.18,0
15,106,106,107,66.07,0.303,101.24,0
15,107,107,108,64.35,0.418,102.89,0
15,108,108,109,63.48,0.386,97.73,0
15,109,109,110,64.75,0.709,98.47,0
15,110,110,111,64.86,0.424,99.43,0
15,111,111,112,63.92,0.442,103.61,0
15,112,112,113,65.1,0.231,104.41,0
15,113,113,114,65.3,0.282,102.19,0
15,114,114,115,65.88,0.415,105.12,0
15,115,115,116,62.84,0.457,100.04,0
15,116,116,117,67.94,0.254,101.75,0
15,117,117,118,65.52,0.381,102.56,0
15,118,118,119,65.64,0.561,102.26,0
15,119,119,120,63.69,0.398,101.47,0
15,120,120,121,67.32,0.264,101.71,0
15,121,121,122,62.86,0.578,104.34,0
15,122,122,123,64.83,0.465,96.54,0
15,123,123,124,63.32,0.485,101.29,0
15,124,124,125,67.65,0.438,104.39,0
15,125,125,126,65.12,0.657,104.91,0
15,126,126,127,63.8,0.351,104.24,0
15,127,127,128,66.63,0.431,102.54,0
15,128,128,129,67.33,0.638,102.09,0
15,129,129,130,66.22,0.606,102.68,0
15,130,130,131,64.35,0.511,101.51,0
15,131,131,132,62.98,0.4,99.58,0
15,132,132,133,67.58,0.627,103.93,0
15,133,133,134,65.15,0.569,101.28,0
15,134,134,135,65.65,0.412,101.53,0
15,135,135,136,67.19,0.544,102.31,0
15,136,136,137,66.79,0.329,99.21,0
15,137,137,138,65.85,0.368,100.54,0
15,138,138,139,65.74,0.388,98.38,0
15,139,139,140,63.22,0.099,103.76,0
15,140,140,141,63.67,0.654,100.62,0
15,141,141,142,60.43,0.31,103.7,0
15,142,142,143,66.8,0.438,98.86,0
15,143,143,144,66.24,0.364,104.21,0
15,144,144,145,66.02,0.548,103.51,0
15,145,145,146,63.55,0.358,101.92,0
15,146,146,147,66.74,0.378,103.6,0
15,147,147,148,66.06,0.506,99.42,0
15,148,148,149,67.33,0.209,102.71,0
15,149,149,150,66.67,0.562,101.74,0
15,150,150,151,64.41,0.35,102.0,0
15,151,151,152,63.92,0.535,100.95,0
15,152,152,153,62.76,0.269,99.92,0
15,153,153,154,64.94,0.421,104.3,0
15,154,154,155,64.47,0.293,103.37,0
15,155,155,156,62.74,0.511,99.06,0
15,156,156,157,65.46,0.762,98.92,0
15,157,157,158,64.26,0.656,102.17,0
15,158,158,159,61.89,0.523,100.16,0
15,159,159,160,66.45,0.293,102.87,0
15,160,160,161,65.61,0.341,102.92,0
15,161,161,162,63.22,0.307,104.34,0
15,162,162,163,66.79,0.421,102.86,0
15,163,163,164,63.91,0.333,103.0,0
15,164,164,165,63.85,0.477,102.63,0
15,165,165,166,67.35,0.511,103.51,0
15,166,166,167,67.23,0.478,103.49,0
15,167,167,168,66.5,0.601,99.87,0
15,168,168,169,64.23,0.396,97.28,0
15,169,169,170,64.5,0.38,107.16,0
15,170,170,171,67.16,0.415,100.87,0
15,171,171,172,66.51,0.358,99.67,0
15,172,172,173,65.32,0.37,101.19,0
15,173,173,174,66.66,0.173,102.42,0
15,174,174,175,63.29,0.234,101.16,0
15,175,175,176,69.12,0.324,102.33,0
15,176,176,177,63.68,0.627,104.77,0
15,177,177,178,67.9,0.437,100.21,0
15,178,178,179,64.4,0.57,99.51,0
15,179,179,180,65.18,0.605,96.11,0
15,180,180,181,66.09,0.347,100.2,0
15,181,181,182,67.26,0.358,102.43,0
15,182,182,183,60.96,0.685,99.69,0
15,183,183,184,67.14,0.431,104.49,0
15,184,184,185,58.74,0.56,105.39,0
15,185,185,186,66.44,0.601,101.12,0
15,186,186,187,61.7,0.398,97.39,0
15,187,187,188,65.57,0.504,106.31,0
15,188,188,189,62.54,0.53,100.92,0
15,189,189,190,66.03,0.328,101.29,0
15,190,190,191,63.62,0.572,101.06,0
15,191,191,192,63.22,0.492,97.03,0
15,192,192,193,64.66,0.483,102.04,0
15,193,193,194,63.05,0.343,100.21,0
15,194,194,195,62.87,0.494,104.99,0
15,195,195,196,69.26,0.302,100.62,0
15,196,196,197,63.08,0.369,101.59,0
15,197,197,198,65.07,0.237,103.36,0
15,198,198,199,65.35,0.638,100.17,0
15,199,199,200,62.71,0.308,102.14,0
15,200,200,201,64.94,0.174,101.73,0
15,201,201,202,67.24,0.733,96.19,0
15,202,202,203,65.87,0.427,101.65,0
15,203,203,204,65.42,0.52,100.2,0
15,204,204,205,66.46,0.38,104.86,0
15,205,205,206,64.05,0.563,98.6,0
15,206,206,207,64.86,0.452,101.29,0
15,207,207,208,65.74,0.383,105.18,0
15,208,208,209,66.48,0.329,100.95,0
15,209,209,210,62.73,0.493,102.86,0
15,210,210,211,63.16,0.47,102.57,0
15,211,211,212,64.12,0.514,98.26,0
15,212,212,213,64.6,0.638,101.71,0
15,213,213,214,62.82,0.499,102.34,0
15,214,214,215,67.56,0.47,103.07,0
15,215,215,216,62.74,0.418,105.13,0
15,216,216,217,63.36,0.35,101.56,0
15,217,217,218,68.07,0.517,102.2,0
15,218,218,219,65.68,0.634,100.25,0
15,219,219,220,63.93,0.484,101.77,0
15,220,220,221,63.29,0.38,102.48,0
15,221,221,222,63.13,0.556,103.44,0
15,222,222,223,67.02,0.541,101.32,0
15,223,223,224,66.15,0.311,100.96,0
15,224,224,225,65.79,0.338,105.34,0
15,225,225,226,65.03,0.461,104.22,0
15,226,226,227,65.65,0.434,100.24,0
15,227,227,228,65.97,0.455,97.01,0
15,228,228,229,63.91,0.556,102.27,0
15,229,229,230,63.62,0.264,103.51,0
15,230,230,231,69.16,0.501,103.05,0
15,231,231,232,66.02,0.733,100.66,0
15,232,232,233,65.64,0.414,102.74,0
15,233,233,234,65.29,0.428,106.71,0
15,234,234,235,64.36,0.44,102.16,0
15,235,235,236,63.76,0.595,103.2,0
15,236,236,237,66.36,0.339,98.47,0
15,237,237,238,61.36,0.459,103.81,0
15,238,238,239,63.0,0.432,102.7,0
15,239,239,240,64.63,0.408,99.77,0
15,240,240,241,64.65,0.722,104.34,0
15,241,241,242,64.87,0.344,105.48,0
15,242,242,243,65.43,0.359,97.69,0
15,243,243,244,64.9,0.413,104.19,0
15,244,244,245,65.62,0.523,103.67,0
15,245,245,246,65.58,0.439,103.35,0
15,246,246,247,66.76,0.416,101.83,0
15,247,247,248,68.46,0.387,100.25,0
15,248,248,249,65.57,0.546,99.97,0
15,249,249,250,63.75,0.566,101.03,0
15,250,250,251,66.25,0.381,106.69,0
15,251,251,252,66.49,0.5,103.09,0
15,252,252,253,66.28,0.447,105.08,0
15,253,253,254,67.89,0.346,105.17,0
15,254,254,255,61.71,0.586,104.19,0
15,255,255,256,66.96,0.181,99.43,0
15,256,256,257,63.11,0.447,106.35,0
15,257,257,258,62.26,0.525,100.93,0
15,258,258,259,65.04,0.217,102.11,0
15,259,259,260,60.1,0.405,101.7,0
15,260,260,261,64.62,0.395,102.39,0
15,261,261,262,68.26,0.521,102.83,0
15,262,262,263,69.3,0.617,99.93,0
15,263,263,264,65.54,0.521,100.75,0
15,264,264,265,67.2,0.466,100.6,0
15,265,265,266,63.62,0.448,106.5,0
15,266,266,267,63.28,0.452,104.99,0
15,267,267,268,65.62,0.38,104.73,0
15,268,268,269,62.47,0.624,101.76,0
15,269,269,270,67.06,0.427,105.19,0
15,270,270,271,64.15,0.355,100.59,0
15,271,271,272,63.83,0.268,103.05,0
15,272,272,273,69.43,0.716,102.21,0
15,273,273,274,62.48,0.331,104.01,0
15,274,274,275,64.63,0.368,100.2,0
15,275,275,276,65.01,0.315,100.45,0
15,276,276,277,61.45,0.225,97.77,0
15,277,277,278,66.55,0.445,100.34,0
15,278,278,279,63.65,0.347,105.9,0
15,279,279,280,65.82,0.682,103.24,0
15,280,280,281,63.92,0.334,105.95,0
15,281,281,282,64.51,0.103,100.26,0
15,282,282,283,64.9,0.443,100.0,0
15,283,283,284,65.12,0.428,102.89,0
15,284,284,285,65.54,0.46,102.14,0
15,285,285,286,60.97,0.428,101.23,0
15,286,286,287,66.15,0.525,100.29,0
15,287,287,288,64.52,0.39,103.08,0
15,288,288,289,63.45,0.352,104.97,0
15,289,289,290,65.87,0.43,107.64,0
15,290,290,291,67.31,0.455,99.1,0
15,291,291,292,62.92,0.371,101.3,0
15,292,292,293,65.54,0.414,98.76,0
15,293,293,294,61.19,0.545,101.4,0
15,294,294,295,67.04,0.131,103.14,0
15,295,295,296,65.76,0.711,101.72,0
15,296,296,297,65.8,0.608,95.82,0
15,297,297,298,65.78,0.557,101.41,0
15,298,298,299,66.53,0.496,100.74,0
15,299,299,300,64.72,0.514,101.25,0
15,300,300,301,66.37,0.216,100.49,0
15,301,301,302,63.82,0.442,99.19,0
15,302,302,303,64.14,0.37,102.44,0
15,303,303,304,64.55,0.457,100.08,0
15,304,304,305,64.19,0.391,105.17,0
15,305,305,306,65.2,0.341,102.7,0
15,306,306,307,63.75,0.468,99.46,0
15,307,307,308,64.01,0.4,105.64,0
15,308,308,309,64.48,0.346,95.29,0
15,309,309,310,66.09,0.244,106.75,0
15,310,310,311,65.96,0.736,103.7,0
15,311,311,312,64.26,0.547,101.23,0
15,312,312,313,66.57,0.46,105.79,0
15,313,313,314,63.37,0.439,101.69,0
15,314,314,315,64.9,0.337,99.64,0
15,315,315,316,65.76,0.365,108.98,0
15,316,316,317,63.97,0.358,96.96,0
15,317,317,318,66.15,0.18,104.66,0
15,318,318,319,62.69,0.446,98.01,0
15,319,319,320,66.3,0.44,103.6,0
15,320,320,321,67.55,0.312,104.35,0
15,321,321,322,65.06,0.427,98.86,0
15,322,322,323,68.97,0.569,102.11,0
15,323,323,324,64.98,0.435,94.62,0
15,324,324,325,66.1,0.164,105.67,0
15,325,325,326,64.16,0.619,100.06,0
15,326,326,327,62.73,0.596,102.12,0
15,327,327,328,67.89,0.458,104.08,0
15,328,328,329,65.83,0.414,101.35,0
15,329,329,330,63.04,0.393,105.19,0
15,330,330,331,66.28,0.565,100.62,0
15,331,331,332,68.48,0.384,106.98,0
15,332,332,333,63.12,0.374,99.71,0
15,333,333,334,65.55,0.204,99.87,0
15,334,334,335,66.18,0.412,100.46,0
15,335,335,336,64.93,0.396,102.59,0
15,336,336,337,66.42,0.181,102.26,0
15,337,337,338,64.2,0.41,102.89,0
15,338,338,339,63.99,0.255,103.22,0
15,339,339,340,65.57,0.38,101.57,0
15,340,340,341,63.01,0.333,101.75,0
15,341,341,342,62.83,0.337,102.15,0
15,342,342,343,65.11,0.525,106.12,0
15,343,343,344,67.48,0.367,101.61,0
15,344,344,345,65.11,0.414,98.41,0
15,345,345,346,67.32,0.562,101.8,0
15,346,346,347,64.46,0.251,103.26,0
15,347,347,348,63.31,0.455,101.54,0
15,348,348,349,63.85,0.42,97.77,0
15,349,349,350,65.78,0.386,101.3,0
15,350,350,351,64.8,0.624,100.82,0
15,351,351,352,66.17,0.265,99.18,0
15,352,352,353,64.14,0.609,110.15,0
15,353,353,354,65.78,0.373,97.86,0
15,354,354,355,63.15,0.578,98.9,0
15,355,355,356,65.64,0.292,102.23,0
15,356,356,357,64.95,0.306,101.2,0
15,357,357,358,65.27,0.413,109.65,0
15,358,358,359,66.58,0.552,96.78,0
15,359,359,360,67.8,0.589,99.43,0
