user_id,product_id,event_type,event_weight,day
118,171,view,1,114
466,5,view,1,114
357,34,click,2,114
357,89,click,2,114
377,159,view,1,114
423,192,click,2,114
479,164,view,1,114
333,84,view,1,114
187,135,purchase,5,114
226,181,view,1,114
57,5,cart,3,114
455,13,purchase,5,114
268,129,click,2,114
436,18,view,1,114
288,180,click,2,114
495,180,click,2,114
359,5,cart,3,114
497,157,view,1,114
432,134,click,2,114
249,125,cart,3,114
212,133,view,1,114
322,82,view,1,114
25,132,click,2,114
97,134,purchase,5,114
291,45,view,1,114
288,45,view,1,114
35,84,view,1,114
437,192,view,1,114
165,154,view,1,114
139,80,view,1,114
301,126,view,1,114
460,84,cart,3,114
191,13,view,1,114
484,87,click,2,114
46,167,click,2,114
267,29,click,2,114
476,185,view,1,114
352,171,click,2,114
97,125,click,2,114
319,2,view,1,114
276,86,cart,3,114
333,16,cart,3,114
99,63,view,1,114
28,54,click,2,114
337,168,view,1,114
73,105,view,1,114
343,4,click,2,114
267,105,view,1,114
38,34,click,2,114
300,160,purchase,5,114
353,188,click,2,114
6,114,purchase,5,114
216,45,click,2,114
484,191,view,1,114
371,23,view,1,114
242,67,cart,3,114
292,152,cart,3,114
92,134,click,2,114
499,120,view,1,114
4,34,view,1,115
294,152,view,1,115
293,134,click,2,115
293,118,cart,3,115
499,132,click,2,115
1,9,click,2,115
297,132,cart,3,115
143,86,cart,3,115
489,63,view,1,115
21,48,view,1,115
477,124,click,2,115
148,86,view,1,115
191,13,view,1,115
289,81,view,1,115
420,51,view,1,115
265,81,view,1,115
383,67,purchase,5,115
89,143,cart,3,115
307,81,view,1,115
263,134,click,2,115
195,34,view,1,115
202,67,view,1,115
268,44,click,2,115
410,112,view,1,115
340,22,view,1,115
15,180,view,1,115
348,162,view,1,115
76,190,view,1,115
121,125,cart,3,115
437,67,view,1,115
408,67,purchase,5,115
154,81,purchase,5,115
454,160,cart,3,115
82,70,view,1,115
414,120,click,2,115
213,134,view,1,115
165,134,click,2,115
427,181,view,1,115
79,180,view,1,115
434,39,cart,3,115
463,48,click,2,115
347,174,view,1,115
446,137,view,1,115
118,105,view,1,115
487,152,view,1,115
191,36,view,1,115
422,45,cart,3,115
114,81,cart,3,115
261,48,cart,3,115
173,63,purchase,5,115
440,180,view,1,115
356,107,click,2,115
128,184,view,1,115
104,143,view,1,115
469,59,view,1,115
495,67,click,2,115
165,70,view,1,115
123,95,click,2,115
278,34,cart,3,115
466,5,click,2,115
332,95,click,2,115
26,77,view,1,115
386,34,purchase,5,115
451,165,view,1,115
146,150,click,2,115
240,105,view,1,115
89,44,view,1,115
429,50,view,1,115
242,67,cart,3,115
53,13,view,1,115
181,123,view,1,115
450,134,purchase,5,115
8,175,view,1,115
390,19,purchase,5,115
200,89,view,1,115
220,81,click,2,115
343,129,click,2,115
313,164,purchase,5,115
236,67,click,2,115
47,18,cart,3,115
70,13,view,1,115
64,134,view,1,115
380,22,click,2,115
499,43,view,1,115
498,29,cart,3,115
4,171,view,1,115
206,5,click,2,115
366,86,cart,3,115
40,84,click,2,115
27,5,cart,3,115
247,124,view,1,115
1,141,cart,3,115
85,74,purchase,5,115
496,84,view,1,115
344,45,click,2,115
294,104,click,2,115
214,62,view,1,115
363,160,click,2,115
86,81,view,1,115
166,138,click,2,115
47,29,view,1,115
233,67,click,2,115
127,131,click,2,115
128,56,cart,3,115
402,29,click,2,115
309,180,cart,3,115
218,38,view,1,115
275,105,view,1,115
335,152,cart,3,115
115,63,view,1,115
386,86,click,2,115
372,160,view,1,116
468,22,cart,3,116
474,67,click,2,116
265,133,click,2,116
99,34,view,1,116
35,134,cart,3,116
363,200,cart,3,116
307,35,view,1,116
13,64,click,2,116
442,195,view,1,116
194,16,view,1,116
25,43,cart,3,116
436,180,click,2,116
81,45,purchase,5,116
246,108,view,1,116
129,70,view,1,116
74,97,view,1,116
107,157,view,1,116
42,180,click,2,116
117,34,click,2,116
178,134,click,2,116
134,99,cart,3,116
478,88,view,1,116
479,164,view,1,116
416,1,view,1,116
145,97,view,1,116
49,57,click,2,116
260,105,click,2,116
416,82,click,2,116
348,132,view,1,116
271,97,view,1,116
7,126,click,2,116
380,5,click,2,116
261,134,click,2,116
472,44,cart,3,116
99,169,cart,3,116
470,63,click,2,116
14,134,click,2,116
39,35,purchase,5,116
73,61,click,2,116
252,180,view,1,116
283,152,view,1,116
182,121,view,1,116
347,7,click,2,116
356,134,view,1,116
24,29,click,2,116
7,120,view,1,116
88,34,cart,3,116
302,160,view,1,116
268,92,cart,3,116
384,134,purchase,5,116
352,166,purchase,5,116
495,67,cart,3,116
138,109,purchase,5,116
238,105,cart,3,116
151,77,cart,3,116
138,90,click,2,116
131,22,click,2,116
489,113,purchase,5,116
94,105,cart,3,116
369,164,cart,3,116
489,81,view,1,116
466,167,view,1,116
215,34,view,1,116
70,46,click,2,116
4,18,click,2,116
440,107,view,1,116
414,76,view,1,116
447,105,click,2,116
12,34,view,1,116
79,35,purchase,5,116
363,22,click,2,116
345,118,purchase,5,116
199,134,cart,3,116
78,43,click,2,116
323,84,view,1,116
124,118,view,1,116
107,164,click,2,116
318,5,cart,3,116
71,13,cart,3,116
447,48,cart,3,116
390,67,purchase,5,116
161,48,cart,3,116
499,84,click,2,116
4,152,click,2,116
251,13,cart,3,116
393,166,cart,3,116
221,134,purchase,5,116
252,126,view,1,116
497,166,view,1,116
1,48,click,2,117
166,105,click,2,117
4,22,view,1,117
6,160,purchase,5,117
46,22,click,2,117
203,189,cart,3,117
114,81,cart,3,117
277,13,view,1,117
488,45,view,1,117
495,85,click,2,117
423,34,purchase,5,117
178,108,click,2,117
155,157,view,1,117
155,164,click,2,117
155,138,cart,3,117
48,120,click,2,117
246,200,view,1,117
331,67,view,1,117
331,152,click,2,117
406,171,view,1,117
123,59,view,1,117
427,59,click,2,117
136,180,view,1,117
304,45,view,1,117
96,160,view,1,117
166,11,click,2,117
394,46,click,2,117
223,167,view,1,117
395,164,click,2,117
73,39,view,1,117
129,149,view,1,117
241,43,view,1,117
166,126,view,1,117
144,99,cart,3,117
246,134,view,1,117
361,77,click,2,117
404,34,view,1,117
331,157,view,1,117
13,149,view,1,117
278,63,click,2,117
404,200,view,1,117
201,105,view,1,117
138,43,view,1,117
400,67,view,1,117
360,23,view,1,117
57,167,cart,3,117
58,70,view,1,117
237,149,purchase,5,117
444,45,view,1,117
414,2,view,1,117
310,70,cart,3,117
358,160,view,1,117
401,48,cart,3,117
333,132,click,2,117
334,43,purchase,5,117
413,126,cart,3,117
263,140,view,1,117
258,160,view,1,117
437,34,cart,3,117
472,84,cart,3,117
352,164,view,1,117
382,55,click,2,117
493,143,click,2,117
380,22,click,2,117
282,133,click,2,117
100,67,view,1,117
21,84,view,1,117
441,43,purchase,5,117
416,16,click,2,117
224,29,view,1,117
21,180,cart,3,117
45,166,purchase,5,117
317,134,purchase,5,117
113,35,purchase,5,117
18,112,view,1,117
167,134,view,1,117
417,34,view,1,117
205,34,view,1,117
300,22,cart,3,117
434,89,click,2,117
206,143,cart,3,117
499,164,cart,3,117
145,168,click,2,117
260,129,purchase,5,117
344,34,view,1,117
390,67,cart,3,117
94,29,cart,3,117
59,174,cart,3,117
74,43,view,1,117
283,34,cart,3,117
310,7,click,2,117
327,9,view,1,117
496,132,purchase,5,117
289,13,cart,3,117
425,157,view,1,117
257,5,view,1,117
59,129,view,1,117
489,200,view,1,117
431,34,click,2,117
475,85,view,1,117
52,107,view,1,117
141,62,view,1,117
243,79,view,1,117
429,160,click,2,118
327,70,purchase,5,118
407,180,purchase,5,118
24,105,cart,3,118
145,86,cart,3,118
455,200,view,1,118
496,108,click,2,118
479,67,view,1,118
220,63,view,1,118
368,159,view,1,118
420,7,view,1,118
455,77,purchase,5,118
129,35,view,1,118
326,84,view,1,118
366,22,cart,3,118
368,132,view,1,118
43,171,click,2,118
319,86,click,2,118
308,185,view,1,118
20,152,view,1,118
445,181,view,1,118
139,35,view,1,118
54,77,click,2,118
20,167,view,1,118
21,43,click,2,118
387,164,view,1,118
472,134,view,1,118
299,80,click,2,118
110,159,click,2,118
390,143,cart,3,118
354,5,view,1,118
382,81,click,2,118
188,34,purchase,5,118
240,81,click,2,118
38,134,click,2,118
68,69,view,1,118
384,134,view,1,118
443,134,purchase,5,118
25,44,cart,3,118
302,81,click,2,118
348,86,click,2,118
275,81,click,2,118
235,134,view,1,118
149,85,cart,3,118
173,34,view,1,118
144,134,cart,3,118
118,124,view,1,118
459,48,view,1,118
412,62,purchase,5,118
332,169,cart,3,118
335,105,cart,3,118
427,67,view,1,118
173,63,view,1,118
117,129,view,1,118
117,34,click,2,118
13,118,click,2,118
88,34,cart,3,118
163,105,view,1,118
483,70,click,2,118
373,81,purchase,5,118
412,180,click,2,118
137,35,cart,3,118
89,83,cart,3,118
340,126,view,1,118
447,180,view,1,118
15,152,view,1,118
153,149,click,2,118
6,15,view,1,118
337,200,view,1,118
4,152,click,2,118
225,18,purchase,5,118
215,174,view,1,118
32,77,view,1,118
498,65,view,1,118
1,180,click,2,118
498,134,click,2,118
287,134,click,2,118
255,81,view,1,118
254,105,view,1,118
382,43,view,1,118
327,118,view,1,118
123,67,purchase,5,118
268,30,click,2,118
331,18,view,1,118
48,43,click,2,118
425,67,view,1,118
473,34,click,2,118
484,152,cart,3,118
14,168,click,2,118
138,120,click,2,118
214,105,view,1,118
455,189,click,2,118
64,118,purchase,5,118
181,180,view,1,118
362,67,view,1,118
107,67,view,1,118
331,133,view,1,118
214,107,click,2,119
227,126,click,2,119
422,168,cart,3,119
442,13,purchase,5,119
348,86,click,2,119
435,152,view,1,119
255,29,purchase,5,119
449,84,cart,3,119
368,200,view,1,119
1,174,click,2,119
94,58,cart,3,119
44,84,click,2,119
417,34,view,1,119
21,5,view,1,119
261,45,click,2,119
191,180,cart,3,119
432,134,cart,3,119
52,161,view,1,119
80,81,view,1,119
145,97,click,2,119
9,176,click,2,119
263,134,view,1,119
474,67,view,1,119
1,48,click,2,119
221,2,cart,3,119
265,166,click,2,119
453,160,view,1,119
23,165,click,2,119
110,54,purchase,5,119
431,129,view,1,119
475,152,cart,3,119
394,105,cart,3,119
109,70,view,1,119
189,134,cart,3,119
158,67,view,1,119
388,117,view,1,119
195,171,click,2,119
227,8,view,1,119
456,157,view,1,119
384,143,view,1,119
65,18,click,2,119
58,121,click,2,119
306,45,view,1,119
138,70,view,1,119
107,67,cart,3,119
386,86,click,2,119
350,152,click,2,119
484,129,view,1,119
7,25,view,1,119
321,152,click,2,119
157,13,purchase,5,119
223,160,view,1,119
447,46,view,1,119
249,143,view,1,119
245,70,view,1,119
443,43,purchase,5,119
118,152,view,1,119
157,70,cart,3,119
230,174,view,1,119
373,77,cart,3,119
412,150,view,1,119
278,63,click,2,119
446,34,view,1,119
441,54,view,1,119
9,134,view,1,119
17,105,view,1,119
189,22,view,1,119
351,90,view,1,119
108,70,click,2,119
288,17,view,1,119
331,67,click,2,119
111,134,cart,3,119
89,54,click,2,119
23,90,view,1,119
108,70,view,1,119
468,105,view,1,119
463,48,click,2,119
90,105,purchase,5,119
240,105,view,1,119
414,54,click,2,119
70,5,click,2,119
83,5,view,1,119
494,77,click,2,119
447,107,cart,3,119
352,79,cart,3,119
225,70,view,1,119
416,84,click,2,119
428,67,view,1,119
450,149,click,2,119
124,134,click,2,119
450,150,view,1,119
292,34,cart,3,119
47,162,view,1,119
166,47,click,2,119
500,94,click,2,120
432,180,cart,3,120
91,156,click,2,120
294,152,view,1,120
365,173,view,1,120
212,70,purchase,5,120
211,129,cart,3,120
497,95,view,1,120
294,34,view,1,120
243,43,cart,3,120
352,41,cart,3,120
138,134,view,1,120
477,156,view,1,120
476,149,click,2,120
148,134,view,1,120
426,105,view,1,120
436,67,click,2,120
351,67,cart,3,120
57,152,view,1,120
136,35,view,1,120
19,86,click,2,120
238,105,view,1,120
437,165,click,2,120
224,105,view,1,120
369,100,view,1,120
111,134,view,1,120
73,29,view,1,120
347,152,click,2,120
59,86,purchase,5,120
286,167,view,1,120
308,45,purchase,5,120
40,67,click,2,120
272,180,view,1,120
28,94,click,2,120
253,155,view,1,120
463,35,click,2,120
146,164,view,1,120
434,160,click,2,120
379,77,cart,3,120
101,95,view,1,120
356,134,click,2,120
470,34,view,1,120
101,90,click,2,120
66,100,click,2,120
194,129,cart,3,120
68,22,purchase,5,120
328,13,cart,3,120
486,62,click,2,120
105,16,view,1,120
167,134,click,2,120
362,160,purchase,5,120
98,81,click,2,120
241,120,purchase,5,120
263,105,cart,3,120
454,22,view,1,120
263,13,cart,3,120
38,44,click,2,120
319,160,click,2,120
126,160,view,1,120
336,35,view,1,120
337,94,click,2,120
466,15,view,1,120
337,147,cart,3,120
338,29,view,1,120
482,164,view,1,120
420,18,view,1,120
415,124,view,1,120
423,152,view,1,120
187,132,view,1,120
421,5,view,1,120
278,105,cart,3,120
13,150,purchase,5,120
334,29,click,2,120
27,81,purchase,5,120
251,5,purchase,5,120
251,81,click,2,120
334,180,view,1,120
334,192,view,1,120
293,134,view,1,120
242,111,view,1,120
126,63,click,2,120
459,85,click,2,120
437,132,purchase,5,120
157,48,view,1,120
165,148,view,1,120
348,22,view,1,120
213,105,click,2,120
163,105,click,2,120
352,85,cart,3,120
192,34,view,1,120
15,152,purchase,5,120
54,5,click,2,120
20,5,click,2,120
290,113,click,2,120
25,63,view,1,120
43,105,view,1,120
127,5,view,1,120
307,5,view,1,120
359,15,cart,3,120
414,24,view,1,120
249,105,purchase,5,120
260,134,click,2,120
345,134,click,2,120
243,84,view,1,120
40,71,view,1,120
392,134,click,2,120
76,22,view,1,120
281,167,view,1,120
408,10,view,1,120
324,90,click,2,120
325,166,view,1,120
490,143,cart,3,120
431,152,click,2,120
53,48,click,2,120
432,155,view,1,120
9,134,view,1,120
53,134,view,1,120
479,181,cart,3,120
311,168,view,1,120
237,45,view,1,120
312,45,click,2,120
285,134,view,1,120
249,44,click,2,120
438,167,cart,3,120
220,13,cart,3,120
177,43,cart,3,121
390,150,purchase,5,121
311,160,click,2,121
477,29,click,2,121
85,192,view,1,121
479,67,cart,3,121
244,138,view,1,121
297,54,cart,3,121
454,45,view,1,121
180,29,click,2,121
166,35,click,2,121
406,166,view,1,121
449,120,view,1,121
163,61,click,2,121
327,35,click,2,121
432,88,click,2,121
155,164,view,1,121
442,40,view,1,121
122,168,view,1,121
403,16,view,1,121
428,55,click,2,121
104,70,purchase,5,121
263,105,click,2,121
15,87,view,1,121
42,70,cart,3,121
108,48,purchase,5,121
5,135,view,1,121
429,45,click,2,121
499,43,cart,3,121
260,134,view,1,121
449,132,view,1,121
345,134,cart,3,121
403,134,cart,3,121
332,79,purchase,5,121
484,174,view,1,121
277,84,view,1,121
115,34,cart,3,121
483,105,click,2,121
63,200,view,1,121
197,159,cart,3,121
466,46,view,1,121
38,48,view,1,121
4,34,view,1,121
453,185,click,2,121
440,88,click,2,121
220,81,view,1,121
40,132,view,1,121
401,159,cart,3,121
203,105,click,2,121
324,45,cart,3,121
454,160,cart,3,121
249,195,cart,3,121
47,67,click,2,121
384,81,click,2,121
359,81,view,1,121
202,67,purchase,5,121
404,34,cart,3,121
331,67,cart,3,121
227,148,view,1,121
197,16,view,1,121
79,35,view,1,121
360,169,click,2,121
386,45,view,1,121
404,132,view,1,121
124,134,view,1,121
126,105,cart,3,121
41,16,view,1,121
263,105,click,2,121
415,118,view,1,121
336,70,view,1,121
251,13,view,1,121
27,167,click,2,121
366,89,view,1,121
306,160,view,1,121
57,67,purchase,5,121
229,134,click,2,121
203,29,view,1,121
440,81,click,2,121
339,77,view,1,121
199,134,cart,3,121
161,57,view,1,121
190,103,click,2,121
286,63,cart,3,121
78,134,cart,3,121
348,45,click,2,121
2,132,view,1,121
49,164,view,1,121
500,86,view,1,121
1,126,view,1,121
211,152,view,1,121
431,34,view,1,121
1,88,view,1,121
431,152,view,1,121
206,18,click,2,121
498,80,view,1,121
2,13,cart,3,121
48,159,click,2,121
122,86,cart,3,121
426,34,view,1,121
407,67,cart,3,121
59,150,view,1,121
129,9,click,2,121
347,26,cart,3,121
461,81,purchase,5,121
291,81,click,2,121
356,134,view,1,121
214,85,cart,3,121
354,179,click,2,121
229,134,view,1,121
331,129,view,1,121
121,34,purchase,5,121
25,2,view,1,121
254,67,cart,3,121
386,70,view,1,121
317,160,view,1,121
123,166,cart,3,122
200,166,click,2,122
327,35,view,1,122
324,22,click,2,122
164,132,view,1,122
273,121,cart,3,122
76,134,view,1,122
30,134,cart,3,122
24,105,view,1,122
377,144,view,1,122
483,35,view,1,122
292,34,click,2,122
392,134,purchase,5,122
268,34,cart,3,122
71,132,view,1,122
13,117,cart,3,122
263,180,cart,3,122
447,126,view,1,122
447,29,view,1,122
12,5,cart,3,122
447,105,view,1,122
157,112,click,2,122
29,180,view,1,122
5,18,view,1,122
481,34,view,1,122
58,45,purchase,5,122
276,86,view,1,122
415,167,view,1,122
128,13,cart,3,122
279,70,view,1,122
360,67,click,2,122
80,77,purchase,5,122
13,185,view,1,122
4,104,view,1,122
405,152,cart,3,122
466,43,view,1,122
360,81,cart,3,122
203,55,view,1,122
64,99,view,1,122
161,7,click,2,122
487,7,view,1,122
165,134,view,1,122
192,82,click,2,122
213,134,click,2,122
97,134,purchase,5,122
308,105,purchase,5,122
319,43,view,1,122
147,134,view,1,122
272,141,view,1,122
327,85,view,1,122
440,167,view,1,122
110,43,cart,3,122
38,146,cart,3,122
76,34,click,2,122
429,45,purchase,5,122
94,58,view,1,122
28,45,view,1,122
155,164,click,2,122
279,180,view,1,122
405,34,click,2,122
356,134,view,1,122
96,134,view,1,122
177,43,click,2,122
177,2,cart,3,122
434,105,view,1,122
146,22,cart,3,122
84,79,click,2,122
300,94,view,1,122
356,65,view,1,122
353,81,view,1,122
405,92,view,1,122
120,134,view,1,122
162,132,view,1,122
405,200,view,1,122
328,67,view,1,122
98,181,view,1,122
244,67,view,1,122
423,34,view,1,122
72,1,view,1,122
465,46,view,1,122
456,152,view,1,122
347,152,view,1,122
49,57,click,2,122
282,67,view,1,122
316,5,view,1,122
176,152,click,2,122
420,67,view,1,122
17,47,view,1,122
129,85,click,2,122
109,129,view,1,122
490,137,view,1,122
418,5,view,1,122
477,81,click,2,122
294,37,click,2,122
477,119,view,1,122
492,100,cart,3,122
351,34,cart,3,122
268,129,view,1,122
451,45,view,1,122
255,13,click,2,122
29,134,view,1,122
352,79,click,2,122
294,152,click,2,122
212,67,click,2,123
246,134,cart,3,123
84,123,view,1,123
101,118,click,2,123
340,126,purchase,5,123
74,116,view,1,123
276,45,click,2,123
387,67,click,2,123
222,10,click,2,123
298,13,view,1,123
297,43,click,2,123
339,167,purchase,5,123
172,105,view,1,123
27,81,purchase,5,123
455,74,view,1,123
366,45,view,1,123
372,29,view,1,123
89,117,view,1,123
340,34,view,1,123
339,81,view,1,123
489,7,cart,3,123
10,172,cart,3,123
111,134,cart,3,123
9,164,view,1,123
336,77,view,1,123
271,96,view,1,123
292,152,cart,3,123
435,152,view,1,123
179,120,cart,3,123
73,29,cart,3,123
27,67,click,2,123
279,88,view,1,123
108,48,view,1,123
79,126,cart,3,123
49,193,view,1,123
96,174,purchase,5,123
97,54,view,1,123
83,108,view,1,123
416,152,view,1,123
282,181,click,2,123
45,17,cart,3,123
481,142,click,2,123
18,81,cart,3,123
440,180,view,1,123
216,22,cart,3,123
403,54,view,1,123
301,186,click,2,123
55,72,view,1,123
20,73,view,1,123
147,1,view,1,123
13,159,view,1,123
80,59,purchase,5,123
79,126,click,2,123
348,172,view,1,123
258,3,click,2,123
373,77,click,2,123
427,67,purchase,5,123
374,162,view,1,123
374,27,view,1,123
487,200,view,1,123
250,29,view,1,123
66,134,purchase,5,123
254,105,view,1,123
351,39,view,1,123
105,13,click,2,123
203,84,cart,3,123
101,67,click,2,123
453,160,cart,3,123
125,67,cart,3,123
414,182,click,2,123
415,66,view,1,123
237,168,view,1,123
378,105,click,2,123
86,40,click,2,123
289,160,view,1,123
476,114,view,1,123
56,152,view,1,123
238,47,click,2,123
154,80,cart,3,123
124,134,view,1,123
231,105,cart,3,123
484,188,view,1,123
325,85,cart,3,123
14,134,view,1,123
495,67,view,1,123
454,121,click,2,123
449,43,view,1,123
211,152,view,1,123
1,34,view,1,123
498,105,click,2,123
260,123,view,1,123
368,67,purchase,5,123
237,150,view,1,123
236,164,view,1,123
236,67,view,1,123
310,9,cart,3,123
9,134,purchase,5,123
9,134,click,2,123
345,134,click,2,123
109,134,view,1,123
499,180,cart,3,124
260,134,cart,3,124
294,124,purchase,5,124
90,103,click,2,124
211,192,view,1,124
498,177,view,1,124
470,168,purchase,5,124
137,35,click,2,124
173,152,view,1,124
412,180,view,1,124
470,54,cart,3,124
440,81,cart,3,124
9,140,click,2,124
432,123,cart,3,124
463,107,click,2,124
337,152,click,2,124
340,168,view,1,124
111,134,view,1,124
341,18,click,2,124
276,149,purchase,5,124
73,105,view,1,124
75,70,click,2,124
348,134,view,1,124
477,81,view,1,124
137,148,click,2,124
56,34,click,2,124
305,29,cart,3,124
187,134,view,1,124
469,67,click,2,124
65,110,view,1,124
230,29,view,1,124
163,110,view,1,124
348,86,cart,3,124
351,67,click,2,124
90,105,click,2,124
434,94,purchase,5,124
255,5,view,1,124
217,105,view,1,124
289,45,view,1,124
226,67,view,1,124
134,134,click,2,124
420,95,click,2,124
386,160,cart,3,124
332,79,view,1,124
18,13,click,2,124
108,48,view,1,124
317,4,cart,3,124
401,147,purchase,5,124
496,35,cart,3,124
199,96,purchase,5,124
449,43,purchase,5,124
79,48,click,2,124
223,13,cart,3,124
222,43,view,1,124
414,43,view,1,124
491,180,click,2,124
38,84,view,1,124
38,16,click,2,124
215,105,view,1,124
30,51,view,1,124
217,105,view,1,124
351,57,click,2,124
457,134,view,1,124
144,134,cart,3,124
384,134,view,1,124
397,167,click,2,124
436,80,click,2,124
118,171,view,1,124
456,129,view,1,124
200,134,purchase,5,124
35,134,purchase,5,124
417,152,click,2,124
235,113,view,1,124
283,88,cart,3,124
315,180,view,1,124
439,5,cart,3,124
93,48,cart,3,124
226,182,view,1,124
449,132,cart,3,124
344,22,click,2,124
244,79,view,1,124
121,75,click,2,124
194,132,click,2,124
486,5,purchase,5,124
23,31,cart,3,124
139,67,cart,3,124
139,48,purchase,5,124
487,129,view,1,124
198,168,view,1,124
433,105,click,2,124
361,102,click,2,124
291,45,view,1,124
333,90,view,1,124
445,70,view,1,124
59,81,click,2,124
265,36,view,1,124
243,190,purchase,5,124
294,34,cart,3,124
294,152,click,2,124
51,44,cart,3,124
80,58,view,1,124
279,48,click,2,124
166,70,cart,3,125
252,70,cart,3,125
245,48,view,1,125
268,152,cart,3,125
10,22,view,1,125
35,118,click,2,125
13,115,click,2,125
245,105,cart,3,125
145,22,view,1,125
435,152,cart,3,125
65,105,click,2,125
459,35,view,1,125
52,126,cart,3,125
144,118,click,2,125
489,152,purchase,5,125
109,96,view,1,125
480,85,view,1,125
367,81,purchase,5,125
489,129,click,2,125
489,147,view,1,125
469,67,view,1,125
192,43,view,1,125
237,22,view,1,125
281,180,click,2,125
250,105,click,2,125
56,152,cart,3,125
79,35,purchase,5,125
349,91,view,1,125
354,81,view,1,125
83,8,cart,3,125
101,67,view,1,125
191,5,view,1,125
69,45,view,1,125
480,48,cart,3,125
6,134,cart,3,125
495,134,view,1,125
229,106,click,2,125
408,197,click,2,125
327,121,view,1,125
442,195,click,2,125
278,102,cart,3,125
331,67,view,1,125
73,105,view,1,125
186,45,click,2,125
268,129,cart,3,125
83,81,purchase,5,125
21,16,click,2,125
25,84,view,1,125
25,44,cart,3,125
199,134,view,1,125
218,23,view,1,125
362,160,cart,3,125
258,150,cart,3,125
40,43,click,2,125
219,11,view,1,125
402,89,click,2,125
347,161,view,1,125
463,48,view,1,125
280,113,cart,3,125
363,123,view,1,125
344,134,view,1,125
226,81,view,1,125
155,164,cart,3,125
40,157,cart,3,125
36,200,view,1,125
162,43,click,2,125
48,120,click,2,125
290,105,click,2,125
173,34,click,2,125
42,180,click,2,125
48,84,click,2,125
201,142,view,1,125
435,45,view,1,125
293,81,view,1,125
438,160,view,1,125
479,164,click,2,125
480,35,view,1,125
393,164,view,1,125
431,105,view,1,125
433,105,purchase,5,125
9,123,click,2,125
369,49,view,1,125
60,123,view,1,125
191,13,view,1,125
379,160,click,2,125
420,166,purchase,5,125
128,57,view,1,125
438,116,cart,3,125
317,134,view,1,125
110,129,view,1,125
131,77,view,1,126
131,150,view,1,126
283,180,purchase,5,126
418,195,cart,3,126
100,18,cart,3,126
316,190,cart,3,126
215,190,purchase,5,126
100,134,click,2,126
131,81,cart,3,126
265,199,cart,3,126
356,118,view,1,126
475,107,click,2,126
390,81,view,1,126
311,29,cart,3,126
188,7,cart,3,126
200,117,view,1,126
455,5,cart,3,126
427,164,cart,3,126
252,9,click,2,126
455,81,click,2,126
36,129,click,2,126
221,132,click,2,126
345,134,cart,3,126
431,34,click,2,126
5,105,click,2,126
202,67,click,2,126
434,105,click,2,126
229,189,view,1,126
472,134,view,1,126
229,134,click,2,126
212,164,view,1,126
269,114,click,2,126
386,165,click,2,126
493,166,purchase,5,126
128,156,click,2,126
58,25,click,2,126
279,35,view,1,126
252,48,cart,3,126
147,134,cart,3,126
428,164,view,1,126
402,157,view,1,126
309,48,purchase,5,126
322,134,purchase,5,126
233,138,view,1,126
126,51,view,1,126
406,67,view,1,126
280,134,view,1,126
138,30,view,1,126
195,200,view,1,126
197,71,click,2,126
408,132,cart,3,126
155,67,click,2,126
218,194,view,1,126
122,160,view,1,126
405,7,click,2,126
487,87,purchase,5,126
69,84,view,1,126
120,148,click,2,126
443,129,view,1,126
217,105,view,1,126
64,134,cart,3,126
318,188,purchase,5,126
18,195,view,1,126
18,143,view,1,126
493,79,cart,3,126
281,81,cart,3,126
422,45,view,1,126
174,29,click,2,126
235,13,cart,3,126
127,79,cart,3,126
112,57,click,2,126
496,62,view,1,126
218,105,click,2,126
371,43,view,1,126
354,105,view,1,126
96,134,view,1,126
334,105,view,1,126
115,152,cart,3,126
477,29,cart,3,126
65,29,view,1,126
199,102,click,2,126
387,152,view,1,126
123,131,view,1,126
148,138,purchase,5,126
250,105,cart,3,126
25,34,view,1,126
19,118,click,2,126
123,95,view,1,126
434,142,click,2,126
435,34,view,1,126
245,43,click,2,126
180,105,view,1,126
266,45,view,1,126
371,132,click,2,126
480,197,click,2,126
206,94,view,1,126
108,126,purchase,5,126
395,105,cart,3,126
111,125,click,2,126
489,148,view,1,126
345,113,view,1,126
389,134,click,2,126
223,81,cart,3,126
475,62,view,1,126
159,34,click,2,126
4,34,view,1,126
212,67,purchase,5,126
211,34,click,2,126
352,45,cart,3,126
209,143,cart,3,126
13,43,click,2,126
352,67,view,1,126
252,88,view,1,126
348,165,view,1,126
252,180,view,1,126
340,168,purchase,5,126
235,99,cart,3,127
417,34,view,1,127
206,67,click,2,127
42,67,view,1,127
302,46,view,1,127
487,192,click,2,127
67,105,cart,3,127
454,22,cart,3,127
368,157,view,1,127
344,149,view,1,127
9,54,view,1,127
48,16,click,2,127
481,184,click,2,127
29,102,click,2,127
6,117,view,1,127
237,129,view,1,127
279,85,view,1,127
58,70,view,1,127
218,10,cart,3,127
199,189,cart,3,127
241,128,cart,3,127
27,195,view,1,127
426,34,view,1,127
79,107,click,2,127
429,97,view,1,127
88,153,cart,3,127
453,22,click,2,127
229,118,view,1,127
403,152,click,2,127
217,101,purchase,5,127
227,45,view,1,127
308,155,view,1,127
319,189,cart,3,127
437,181,view,1,127
215,29,click,2,127
349,152,cart,3,127
66,9,view,1,127
88,34,view,1,127
403,84,click,2,127
277,10,cart,3,127
385,134,purchase,5,127
80,13,view,1,127
58,48,click,2,127
355,84,view,1,127
212,79,view,1,127
